Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
1.874000	0.482095	0.036157	0.064119	0.028782	0.001000	0.000502	344.950493	22.359049
1.876000	0.482011	0.036151	0.064107	0.028787	0.001000	0.000501	344.416518	22.336665
1.878000	0.481927	0.036144	0.064096	0.028791	0.001000	0.000500	343.883016	22.314307
1.880000	0.481842	0.036138	0.064085	0.028796	0.001000	0.000499	343.349985	22.291974
1.882000	0.481758	0.036132	0.064074	0.028800	0.001000	0.000499	342.817427	22.269665
1.884000	0.481673	0.036125	0.064063	0.028805	0.001000	0.000498	342.285340	22.247381
1.886000	0.481589	0.036119	0.064051	0.028809	0.001000	0.000497	341.753725	22.225122
1.888000	0.481504	0.036113	0.064040	0.028814	0.001000	0.000496	341.222582	22.202887
1.890000	0.481419	0.036106	0.064029	0.028818	0.001000	0.000495	340.691910	22.180677
1.892000	0.481334	0.036100	0.064017	0.028823	0.001000	0.000495	340.161710	22.158492
1.894000	0.481249	0.036094	0.064006	0.028827	0.001000	0.000494	339.631981	22.136331
1.896000	0.481164	0.036087	0.063995	0.028832	0.001000	0.000493	339.102724	22.114195
1.898000	0.481078	0.036081	0.063983	0.028836	0.001000	0.000492	338.573938	22.092084
1.900000	0.480993	0.036074	0.063972	0.028840	0.001000	0.000492	338.045623	22.069996
1.902000	0.480907	0.036068	0.063961	0.028845	0.001000	0.000491	337.517779	22.047933
1.904000	0.480822	0.036062	0.063949	0.028849	0.001000	0.000490	336.990406	22.025895
1.906000	0.480736	0.036055	0.063938	0.028853	0.001000	0.000489	336.463504	22.003881
1.908000	0.480650	0.036049	0.063926	0.028857	0.001000	0.000489	335.937073	21.981891
1.910000	0.480564	0.036042	0.063915	0.028862	0.001000	0.000488	335.411113	21.959925
1.912000	0.480478	0.036036	0.063904	0.028866	0.001000	0.000487	334.885623	21.937984
1.914000	0.480392	0.036029	0.063892	0.028870	0.001000	0.000486	334.360604	21.916067
1.916000	0.480306	0.036023	0.063881	0.028874	0.001000	0.000486	333.836055	21.894174
1.918000	0.480220	0.036016	0.063869	0.028879	0.001000	0.000485	333.311977	21.872305
1.920000	0.480133	0.036010	0.063858	0.028883	0.001000	0.000484	332.788369	21.850460
1.922000	0.480047	0.036003	0.063846	0.028887	0.001000	0.000483	332.265232	21.828639
1.924000	0.479960	0.035997	0.063835	0.028891	0.001000	0.000483	331.742564	21.806841
1.926000	0.479873	0.035990	0.063823	0.028895	0.001000	0.000482	331.220367	21.785068
1.928000	0.479786	0.035984	0.063812	0.028899	0.001000	0.000481	330.698640	21.763319
1.930000	0.479699	0.035977	0.063800	0.028903	0.001000	0.000480	330.177382	21.741594
1.932000	0.479612	0.035971	0.063788	0.028907	0.001000	0.000479	329.656595	21.719892
1.934000	0.479525	0.035964	0.063777	0.028911	0.001000	0.000479	329.136277	21.698214
1.936000	0.479438	0.035958	0.063765	0.028915	0.001000	0.000478	328.616429	21.676560
1.938000	0.479350	0.035951	0.063754	0.028919	0.001000	0.000477	328.097050	21.654930
1.940000	0.479263	0.035945	0.063742	0.028923	0.001000	0.000477	327.578141	21.633323
1.942000	0.479175	0.035938	0.063730	0.028927	0.001000	0.000476	327.059701	21.611740
1.944000	0.479088	0.035932	0.063719	0.028931	0.001000	0.000475	326.541731	21.590180
1.946000	0.479000	0.035925	0.063707	0.028935	0.001000	0.000474	326.024230	21.568644
1.948000	0.478912	0.035918	0.063695	0.028938	0.001000	0.000474	325.507197	21.547131
1.950000	0.478824	0.035912	0.063684	0.028942	0.001000	0.000473	324.990634	21.525642
1.952000	0.478736	0.035905	0.063672	0.028946	0.001000	0.000472	324.474540	21.504176
1.954000	0.478647	0.035899	0.063660	0.028950	0.001000	0.000471	323.958915	21.482734
1.956000	0.478559	0.035892	0.063648	0.028954	0.001000	0.000471	323.443759	21.461315
1.958000	0.478470	0.035885	0.063637	0.028957	0.001000	0.000470	322.929071	21.439919
1.960000	0.478382	0.035879	0.063625	0.028961	0.001000	0.000469	322.414852	21.418547
1.962000	0.478293	0.035872	0.063613	0.028965	0.001000	0.000468	321.901102	21.397197
1.964000	0.478204	0.035865	0.063601	0.028968	0.001000	0.000468	321.387820	21.375871
1.966000	0.478116	0.035859	0.063589	0.028972	0.001000	0.000467	320.875006	21.354568
1.968000	0.478027	0.035852	0.063578	0.028976	0.001000	0.000466	320.362660	21.333288
1.970000	0.477937	0.035845	0.063566	0.028979	0.001000	0.000465	319.850783	21.312032
1.972000	0.477848	0.035839	0.063554	0.028983	0.001000	0.000465	319.339374	21.290798
1.974000	0.477759	0.035832	0.063542	0.028987	0.001000	0.000464	318.828433	21.269587
1.976000	0.477669	0.035825	0.063530	0.028990	0.001000	0.000463	318.317960	21.248399
1.978000	0.477580	0.035818	0.063518	0.028994	0.001000	0.000462	317.807954	21.227234
1.980000	0.477490	0.035812	0.063506	0.028997	0.001000	0.000462	317.298417	21.206092
1.982000	0.477401	0.035805	0.063494	0.029001	0.001000	0.000461	316.789347	21.184973
1.984000	0.477311	0.035798	0.063482	0.029004	0.001000	0.000460	316.280744	21.163877
1.986000	0.477221	0.035792	0.063470	0.029008	0.001000	0.000460	315.772609	21.142803
1.988000	0.477131	0.035785	0.063458	0.029011	0.001000	0.000459	315.264942	21.121752
1.990000	0.477040	0.035778	0.063446	0.029014	0.001000	0.000458	314.757742	21.100724
1.992000	0.476950	0.035771	0.063434	0.029018	0.001000	0.000457	314.251009	21.079718
1.994000	0.476860	0.035764	0.063422	0.029021	0.001000	0.000457	313.744743	21.058735
1.996000	0.476769	0.035758	0.063410	0.029025	0.001000	0.000456	313.238944	21.037775
1.998000	0.476679	0.035751	0.063398	0.029028	0.001000	0.000455	312.733612	21.016837
2.000000	0.476588	0.035744	0.063386	0.029031	0.001000	0.000455	312.228747	20.995922
2.002000	0.476497	0.035737	0.063374	0.029034	0.001000	0.000454	311.724349	20.975029
2.004000	0.476406	0.035730	0.063362	0.029038	0.001000	0.000453	311.220418	20.954159
2.006000	0.476315	0.035724	0.063350	0.029041	0.001000	0.000452	310.716953	20.933310
2.008000	0.476224	0.035717	0.063338	0.029044	0.001000	0.000452	310.213954	20.912485
2.010000	0.476133	0.035710	0.063326	0.029047	0.001000	0.000451	309.711422	20.891681
2.012000	0.476041	0.035703	0.063313	0.029051	0.001000	0.000450	309.209357	20.870900
2.014000	0.475950	0.035696	0.063301	0.029054	0.001000	0.000450	308.707757	20.850142
2.016000	0.475858	0.035689	0.063289	0.029057	0.001000	0.000449	308.206624	20.829405
2.018000	0.475766	0.035682	0.063277	0.029060	0.001000	0.000448	307.705957	20.808691
2.020000	0.475675	0.035676	0.063265	0.029063	0.001000	0.000447	307.205756	20.787998
2.022000	0.475583	0.035669	0.063253	0.029066	0.001000	0.000447	306.706020	20.767328
2.024000	0.475491	0.035662	0.063240	0.029069	0.001000	0.000446	306.206751	20.746680
2.026000	0.475399	0.035655	0.063228	0.029072	0.001000	0.000445	305.707947	20.726054
2.028000	0.475306	0.035648	0.063216	0.029075	0.001000	0.000445	305.209609	20.705450
2.030000	0.475214	0.035641	0.063203	0.029078	0.001000	0.000444	304.711736	20.684868
2.032000	0.475122	0.035634	0.063191	0.029081	0.001000	0.000443	304.214329	20.664308
2.034000	0.475029	0.035627	0.063179	0.029084	0.001000	0.000442	303.717387	20.643769
2.036000	0.474936	0.035620	0.063167	0.029087	0.001000	0.000442	303.220910	20.623253
2.038000	0.474844	0.035613	0.063154	0.029090	0.001000	0.000441	302.724899	20.602758
2.040000	0.474751	0.035606	0.063142	0.029093	0.001000	0.000440	302.229352	20.582285
2.042000	0.474658	0.035599	0.063129	0.029096	0.001000	0.000440	301.734271	20.561834
2.044000	0.474564	0.035592	0.063117	0.029099	0.001000	0.000439	301.239654	20.541405
2.046000	0.474471	0.035585	0.063105	0.029102	0.001000	0.000438	300.745502	20.520997
2.048000	0.474378	0.035578	0.063092	0.029104	0.001000	0.000438	300.251815	20.500611
2.050000	0.474284	0.035571	0.063080	0.029107	0.001000	0.000437	299.758593	20.480247
2.052000	0.474191	0.035564	0.063067	0.029110	0.001000	0.000436	299.265835	20.459904
2.054000	0.474097	0.035557	0.063055	0.029113	0.001000	0.000435	298.773541	20.439583
2.056000	0.474003	0.035550	0.063042	0.029116	0.001000	0.000435	298.281712	20.419283
2.058000	0.473910	0.035543	0.063030	0.029118	0.001000	0.000434	297.790347	20.399005
2.060000	0.473816	0.035536	0.063017	0.029121	0.001000	0.000433	297.299446	20.378748
2.062000	0.473721	0.035529	0.063005	0.029124	0.001000	0.000433	296.809009	20.358512
2.064000	0.473627	0.035522	0.062992	0.029126	0.001000	0.000432	296.319037	20.338298
2.066000	0.473533	0.035515	0.062980	0.029129	0.001000	0.000431	295.829528	20.318105
2.068000	0.473439	0.035508	0.062967	0.029132	0.001000	0.000431	295.340483	20.297934
2.070000	0.473344	0.035501	0.062955	0.029134	0.001000	0.000430	294.851901	20.277784
2.072000	0.473249	0.035494	0.062942	0.029137	0.001000	0.000429	294.363784	20.257655
2.074000	0.473155	0.035487	0.062930	0.029139	0.001000	0.000429	293.876129	20.237547
2.076000	0.473060	0.035479	0.062917	0.029142	0.001000	0.000428	293.388938	20.217460
2.078000	0.472965	0.035472	0.062904	0.029144	0.001000	0.000427	292.902211	20.197395
2.080000	0.472870	0.035465	0.062892	0.029147	0.001000	0.000427	292.415946	20.177350
2.082000	0.472774	0.035458	0.062879	0.029149	0.001000	0.000426	291.930145	20.157327
2.084000	0.472679	0.035451	0.062866	0.029152	0.001000	0.000425	291.444807	20.137325
2.086000	0.472584	0.035444	0.062854	0.029154	0.001000	0.000424	290.959932	20.117343
2.088000	0.472488	0.035437	0.062841	0.029157	0.001000	0.000424	290.475520	20.097383
2.090000	0.472392	0.035429	0.062828	0.029159	0.001000	0.000423	289.991570	20.077444
2.092000	0.472297	0.035422	0.062815	0.029161	0.001000	0.000422	289.508083	20.057525
2.094000	0.472201	0.035415	0.062803	0.029164	0.001000	0.000422	289.025059	20.037628
2.096000	0.472105	0.035408	0.062790	0.029166	0.001000	0.000421	288.542497	20.017751
2.098000	0.472009	0.035401	0.062777	0.029168	0.001000	0.000420	288.060397	19.997895
2.100000	0.471913	0.035393	0.062764	0.029171	0.001000	0.000420	287.578760	19.978059
2.102000	0.471816	0.035386	0.062752	0.029173	0.001000	0.000419	287.097585	19.958245
2.104000	0.471720	0.035379	0.062739	0.029175	0.001000	0.000418	286.616872	19.938451
2.106000	0.471623	0.035372	0.062726	0.029178	0.001000	0.000418	286.136621	19.918678
2.108000	0.471527	0.035364	0.062713	0.029180	0.001000	0.000417	285.656833	19.898925
2.110000	0.471430	0.035357	0.062700	0.029182	0.001000	0.000416	285.177505	19.879193
2.112000	0.471333	0.035350	0.062687	0.029184	0.001000	0.000416	284.698640	19.859482
2.114000	0.471236	0.035343	0.062674	0.029186	0.001000	0.000415	284.220236	19.839791
2.116000	0.471139	0.035335	0.062661	0.029188	0.001000	0.000414	283.742294	19.820121
2.118000	0.471042	0.035328	0.062649	0.029191	0.001000	0.000414	283.264813	19.800471
2.120000	0.470944	0.035321	0.062636	0.029193	0.001000	0.000413	282.787794	19.780842
2.122000	0.470847	0.035314	0.062623	0.029195	0.001000	0.000412	282.311235	19.761233
2.124000	0.470749	0.035306	0.062610	0.029197	0.001000	0.000412	281.835138	19.741644
2.126000	0.470652	0.035299	0.062597	0.029199	0.001000	0.000411	281.359502	19.722076
2.128000	0.470554	0.035292	0.062584	0.029201	0.001000	0.000410	280.884327	19.702528
2.130000	0.470456	0.035284	0.062571	0.029203	0.001000	0.000410	280.409613	19.683000
2.132000	0.470358	0.035277	0.062558	0.029205	0.001000	0.000409	279.935360	19.663492
2.134000	0.470260	0.035269	0.062545	0.029207	0.001000	0.000408	279.461567	19.644005
2.136000	0.470162	0.035262	0.062532	0.029209	0.001000	0.000408	278.988235	19.624538
2.138000	0.470063	0.035255	0.062518	0.029211	0.001000	0.000407	278.515363	19.605091
2.140000	0.469965	0.035247	0.062505	0.029213	0.001000	0.000406	278.042952	19.585664
2.142000	0.469866	0.035240	0.062492	0.029214	0.001000	0.000406	277.571001	19.566257
2.144000	0.469768	0.035233	0.062479	0.029216	0.001000	0.000405	277.099510	19.546871
2.146000	0.469669	0.035225	0.062466	0.029218	0.001000	0.000404	276.628480	19.527504
2.148000	0.469570	0.035218	0.062453	0.029220	0.001000	0.000404	276.157909	19.508157
2.150000	0.469471	0.035210	0.062440	0.029222	0.001000	0.000403	275.687798	19.488831
2.152000	0.469372	0.035203	0.062426	0.029224	0.001000	0.000402	275.218147	19.469524
2.154000	0.469273	0.035195	0.062413	0.029225	0.001000	0.000402	274.748956	19.450237
2.156000	0.469173	0.035188	0.062400	0.029227	0.001000	0.000401	274.280224	19.430970
2.158000	0.469074	0.035181	0.062387	0.029229	0.001000	0.000401	273.811952	19.411723
2.160000	0.468974	0.035173	0.062374	0.029231	0.001000	0.000400	273.344139	19.392495
2.162000	0.468875	0.035166	0.062360	0.029232	0.001000	0.000399	272.876786	19.373287
2.164000	0.468775	0.035158	0.062347	0.029234	0.001000	0.000399	272.409892	19.354100
2.166000	0.468675	0.035151	0.062334	0.029236	0.001000	0.000398	271.943457	19.334931
2.168000	0.468575	0.035143	0.062320	0.029237	0.001000	0.000397	271.477481	19.315783
2.170000	0.468475	0.035136	0.062307	0.029239	0.001000	0.000397	271.011964	19.296654
2.172000	0.468374	0.035128	0.062294	0.029240	0.001000	0.000396	270.546905	19.277545
2.174000	0.468274	0.035121	0.062280	0.029242	0.001000	0.000395	270.082306	19.258455
2.176000	0.468174	0.035113	0.062267	0.029244	0.001000	0.000395	269.618165	19.239385
2.178000	0.468073	0.035105	0.062254	0.029245	0.001000	0.000394	269.154483	19.220334
2.180000	0.467972	0.035098	0.062240	0.029247	0.001000	0.000393	268.691259	19.201303
2.182000	0.467871	0.035090	0.062227	0.029248	0.001000	0.000393	268.228493	19.182292
2.184000	0.467770	0.035083	0.062213	0.029250	0.001000	0.000392	267.766186	19.163299
2.186000	0.467669	0.035075	0.062200	0.029251	0.001000	0.000392	267.304337	19.144327
2.188000	0.467568	0.035068	0.062187	0.029252	0.001000	0.000391	266.842945	19.125373
2.190000	0.467467	0.035060	0.062173	0.029254	0.001000	0.000390	266.382012	19.106439
2.192000	0.467366	0.035052	0.062160	0.029255	0.001000	0.000390	265.921537	19.087524
2.194000	0.467264	0.035045	0.062146	0.029257	0.001000	0.000389	265.461519	19.068629
2.196000	0.467162	0.035037	0.062133	0.029258	0.001000	0.000388	265.001959	19.049753
2.198000	0.467061	0.035030	0.062119	0.029259	0.001000	0.000388	264.542857	19.030896
2.200000	0.466959	0.035022	0.062106	0.029261	0.001000	0.000387	264.084212	19.012058
2.202000	0.466857	0.035014	0.062092	0.029262	0.001000	0.000386	263.626024	18.993239
2.204000	0.466755	0.035007	0.062078	0.029263	0.001000	0.000386	263.168294	18.974440
2.206000	0.466653	0.034999	0.062065	0.029265	0.001000	0.000385	262.711021	18.955659
2.208000	0.466550	0.034991	0.062051	0.029266	0.001000	0.000385	262.254204	18.936898
2.210000	0.466448	0.034984	0.062038	0.029267	0.001000	0.000384	261.797845	18.918156
2.212000	0.466345	0.034976	0.062024	0.029268	0.001000	0.000383	261.341943	18.899432
2.214000	0.466243	0.034968	0.062010	0.029269	0.001000	0.000383	260.886497	18.880728
2.216000	0.466140	0.034960	0.061997	0.029271	0.001000	0.000382	260.431508	18.862043
2.218000	0.466037	0.034953	0.061983	0.029272	0.001000	0.000381	259.976976	18.843376
2.220000	0.465934	0.034945	0.061969	0.029273	0.001000	0.000381	259.522900	18.824729
2.222000	0.465831	0.034937	0.061955	0.029274	0.001000	0.000380	259.069280	18.806100
2.224000	0.465728	0.034930	0.061942	0.029275	0.001000	0.000380	258.616116	18.787490
2.226000	0.465624	0.034922	0.061928	0.029276	0.001000	0.000379	258.163409	18.768900
2.228000	0.465521	0.034914	0.061914	0.029277	0.001000	0.000378	257.711158	18.750327
2.230000	0.465417	0.034906	0.061900	0.029278	0.001000	0.000378	257.259363	18.731774
2.232000	0.465313	0.034899	0.061887	0.029279	0.001000	0.000377	256.808023	18.713239
2.234000	0.465210	0.034891	0.061873	0.029280	0.001000	0.000376	256.357139	18.694723
2.236000	0.465106	0.034883	0.061859	0.029281	0.001000	0.000376	255.906711	18.676226
2.238000	0.465002	0.034875	0.061845	0.029282	0.001000	0.000375	255.456739	18.657747
2.240000	0.464897	0.034867	0.061831	0.029283	0.001000	0.000375	255.007221	18.639287
2.242000	0.464793	0.034859	0.061817	0.029284	0.001000	0.000374	254.558160	18.620845
2.244000	0.464689	0.034852	0.061804	0.029285	0.001000	0.000373	254.109553	18.602422
2.246000	0.464584	0.034844	0.061790	0.029286	0.001000	0.000373	253.661402	18.584018
2.248000	0.464480	0.034836	0.061776	0.029287	0.001000	0.000372	253.213705	18.565632
2.250000	0.464375	0.034828	0.061762	0.029288	0.001000	0.000371	252.766463	18.547264
2.252000	0.464270	0.034820	0.061748	0.029288	0.001000	0.000371	252.319677	18.528915
2.254000	0.464165	0.034812	0.061734	0.029289	0.001000	0.000370	251.873345	18.510585
2.256000	0.464060	0.034804	0.061720	0.029290	0.001000	0.000370	251.427467	18.492272
2.258000	0.463955	0.034797	0.061706	0.029291	0.001000	0.000369	250.982044	18.473979
2.260000	0.463849	0.034789	0.061692	0.029292	0.001000	0.000368	250.537076	18.455703
2.262000	0.463744	0.034781	0.061678	0.029292	0.001000	0.000368	250.092562	18.437446
2.264000	0.463638	0.034773	0.061664	0.029293	0.001000	0.000367	249.648502	18.419207
2.266000	0.463533	0.034765	0.061650	0.029294	0.001000	0.000367	249.204896	18.400986
2.268000	0.463427	0.034757	0.061636	0.029294	0.001000	0.000366	248.761744	18.382783
2.270000	0.463321	0.034749	0.061622	0.029295	0.001000	0.000365	248.319046	18.364599
2.272000	0.463215	0.034741	0.061608	0.029296	0.001000	0.000365	247.876802	18.346433
2.274000	0.463109	0.034733	0.061593	0.029296	0.001000	0.000364	247.435011	18.328285
2.276000	0.463002	0.034725	0.061579	0.029297	0.001000	0.000364	246.993674	18.310155
2.278000	0.462896	0.034717	0.061565	0.029297	0.001000	0.000363	246.552791	18.292043
2.280000	0.462789	0.034709	0.061551	0.029298	0.001000	0.000362	246.112360	18.273949
2.282000	0.462683	0.034701	0.061537	0.029299	0.001000	0.000362	245.672384	18.255873
2.284000	0.462576	0.034693	0.061523	0.029299	0.001000	0.000361	245.232860	18.237815
2.286000	0.462469	0.034685	0.061508	0.029300	0.001000	0.000361	244.793789	18.219775
2.288000	0.462362	0.034677	0.061494	0.029300	0.001000	0.000360	244.355171	18.201753
2.290000	0.462255	0.034669	0.061480	0.029300	0.001000	0.000359	243.917007	18.183749
2.292000	0.462148	0.034661	0.061466	0.029301	0.001000	0.000359	243.479294	18.165763
2.294000	0.462041	0.034653	0.061451	0.029301	0.001000	0.000358	243.042035	18.147795
2.296000	0.461933	0.034645	0.061437	0.029302	0.001000	0.000358	242.605228	18.129844
2.298000	0.461826	0.034637	0.061423	0.029302	0.001000	0.000357	242.168873	18.111911
2.300000	0.461718	0.034629	0.061408	0.029303	0.001000	0.000356	241.732971	18.093997
2.302000	0.461610	0.034621	0.061394	0.029303	0.001000	0.000356	241.297521	18.076099
2.304000	0.461502	0.034613	0.061380	0.029303	0.001000	0.000355	240.862523	18.058220
2.306000	0.461394	0.034605	0.061365	0.029304	0.001000	0.000355	240.427977	18.040358
2.308000	0.461286	0.034596	0.061351	0.029304	0.001000	0.000354	239.993883	18.022514
2.310000	0.461178	0.034588	0.061337	0.029304	0.001000	0.000353	239.560241	18.004688
2.312000	0.461069	0.034580	0.061322	0.029304	0.001000	0.000353	239.127051	17.986879
2.314000	0.460961	0.034572	0.061308	0.029305	0.001000	0.000352	238.694312	17.969088
2.316000	0.460852	0.034564	0.061293	0.029305	0.001000	0.000352	238.262024	17.951314
2.318000	0.460743	0.034556	0.061279	0.029305	0.001000	0.000351	237.830188	17.933558
2.320000	0.460634	0.034548	0.061264	0.029305	0.001000	0.000350	237.398803	17.915819
2.322000	0.460525	0.034539	0.061250	0.029305	0.001000	0.000350	236.967869	17.898098
2.324000	0.460416	0.034531	0.061235	0.029306	0.001000	0.000349	236.537387	17.880394
2.326000	0.460307	0.034523	0.061221	0.029306	0.001000	0.000349	236.107355	17.862708
